;time;base_elec_rate;opt_elec_rate;base_charg_load;target_charg_load;res_charg_load;rel_charg_load;CMA_opt_elec_rate;CMA_base_elec_rate;CMA_base_charg_load;CMA_target_charg_load;CMA_res_charg_load;CMA_rel_charg_load
294;2021-11-01 04:53:00;0.116;0.26599999999999996;574.1999999999999;109.68487994034238;425.7;-0.2586206896551724;0.26599999999999996;0.116;566.0606465857211;136.31270413602476;419.66565177906915;-0.25862068965517226
295;2021-11-01 04:54:00;0.116;0.26599999999999996;554.4;118.82528660203758;411.0206896551724;-0.2586206896551724;0.26599999999999996;0.116;567.4809265489556;139.25640747453815;420.71861795870853;-0.2586206896551723
296;2021-11-01 04:55:00;0.116;0.2659999999999999;514.8;164.52731991051357;381.6620689655173;-0.25862068965517226;0.2659999999999999;0.116;567.7100674557099;137.7144584406323;420.8884982861299;-0.2586206896551723
297;2021-11-01 04:56:00;0.116;0.266;600.6;91.40406661695198;445.2724137931035;-0.2586206896551724;0.2659999999999999;0.116;566.7085613916447;138.44707110438924;420.14600241104705;-0.2586206896551723
298;2021-11-01 04:57:00;0.116;0.26599999999999996;547.8;155.3869132488184;406.1275862068965;-0.2586206896551724;0.26598829518529166;0.116;564.1109257801453;146.53613891401355;418.2314904939894;-0.2586005089401581
299;2021-11-01 04:58:00;0.116;0.2659999999999995;567.6;228.51016654237998;420.8068965517246;-0.2586206896551716;0.26598795211459375;0.116;561.2143899778108;146.80649018867078;416.08439061064064;-0.2585999174389548
300;2021-11-01 04:59:00;0.116;0.26599999999999996;547.8;82.26365995525678;406.1275862068965;-0.2586206896551724;0.2659876539817273;0.116;559.2488180751055;147.05630749772354;414.6274446354248;-0.25859940341677123
301;2021-11-01 05:00:00;0.116;0.2659999999999999;528.0;173.66772657220878;391.44827586206907;-0.25862068965517226;0.2659874045756142;0.116;561.3603150179853;149.5407674065686;416.193106018645;-0.2585989734062314
302;2021-11-01 05:01:00;0.116;0.26599999999999996;594.0;155.3869132488184;440.3793103448276;-0.2586206896551724;0.2659872071149671;0.116;559.40104675917;149.6952789623779;414.74073606025263;-0.2585986329568399
303;2021-11-01 05:02:00;0.116;0.26599999999999996;567.6;127.96569326373279;420.80689655172415;-0.2586206896551724;0.26598706417918294;0.116;560.6813465307849;154.25562387507495;415.6900620753722;-0.2585983865158326
304;2021-11-01 05:03:00;0.116;0.26599999999999996;554.4;155.3869132488184;411.0206896551724;-0.2586206896551724;0.2659869776522749;0.116;561.4834801409859;154.928318127709;416.28483103051326;-0.2585982373315085
305;2021-11-01 05:04:00;0.116;0.2658120582888515;561.0;228.51016654237998;416.09557810336946;-0.2582966522221578;0.2659869486815466;0.116;557.3642202495172;159.493044591916;413.23092499473216;-0.258598187381977
306;2021-11-01 05:05:00;0.116;0.26599999999999996;574.1999999999999;137.10609992542797;425.7;-0.2586206896551724;0.2659869776522749;0.116;556.0533963539181;160.64550549418442;412.25907925734236;-0.2585982373315085
307;2021-11-01 05:06:00;0.116;0.26599999999999996;567.6;146.24650658712318;420.80689655172415;-0.2586206896551724;0.26598706417918294;0.116;555.5280135417185;155.1339822435025;411.86948761796083;-0.25859838651583267
308;2021-11-01 05:07:00;0.116;0.26599999999999996;567.6;164.52731991051357;420.80689655172415;-0.2586206896551724;0.2659872071149671;0.116;552.5295845572027;159.11113905990078;409.64637615189764;-0.2585986329568399
309;2021-11-01 05:08:00;0.116;0.26599999999999996;541.1999999999999;109.68487994034238;401.2344827586207;-0.2586206896551724;0.26598740457561426;0.116;552.662549731272;159.10638278322688;409.7447627888402;-0.25859897340623145
310;2021-11-01 05:09:00;0.116;0.26599999999999996;574.1999999999999;191.94853989559917;425.7;-0.2586206896551724;0.2659876539817273;0.116;551.1986486514045;160.26172698700776;408.6592155799222;-0.2585994034167713
311;2021-11-01 05:10:00;0.116;0.2659999999999999;528.0;173.66772657220878;391.44827586206907;-0.25862068965517226;0.26598795211459386;0.116;549.8162352219019;164.22479441622602;407.6340344985011;-0.25859991743895483
312;2021-11-01 05:11:00;0.116;0.26599999999999996;534.6;164.52731991051357;396.34137931034485;-0.2586206896551724;0.2659882951852917;0.116;548.4406870526666;165.95202921981237;406.61389971327236;-0.2586005089401581
313;2021-11-01 05:12:00;0.116;0.2659999999999999;528.0;173.66772657220878;391.44827586206907;-0.25862068965517226;0.2650105871984609;0.116;543.3652832683964;163.29084788548562;403.6616739537792;-0.25691480551458773
314;2021-11-01 05:13:00;0.116;0.26599999999999996;561.0;137.10609992542797;415.9137931034483;-0.2586206896551724;0.2636914167003273;0.116;537.8164519659858;166.87802524581429;400.65838776733847;-0.25464037362125397
315;2021-11-01 05:14:00;0.116;0.26599999999999996;501.59999999999997;146.24650658712318;371.8758620689655;-0.2586206896551724;0.2592882603584677;0.116;534.2815751578718;173.8905740488174;401.9427289634408;-0.24704872475597883
316;2021-11-01 05:15:00;0.116;0.26599999999999996;534.6;173.66772657220878;396.34137931034485;-0.2586206896551724;0.25838995405582804;0.116;532.0069869687597;177.6393632819539;401.07550739662594;-0.24549992078591035
317;2021-11-01 05:16:00;0.116;0.26599999999999996;574.1999999999999;173.66772657220878;425.7;-0.2586206896551724;0.2556442585362604;0.116;531.4001674666576;186.4605302533646;403.14891465280533;-0.2407659629935523
318;2021-11-01 05:17:00;0.116;0.2659999999999999;547.8;191.94853989559917;406.1275862068966;-0.25862068965517226;0.255424339005411;0.116;528.8330462442378;186.3133716527041;401.4424185370886;-0.2403867913886396
319;2021-11-01 05:18:00;0.116;0.2659999999999999;534.6;182.80813323390396;396.3413793103449;-0.25862068965517226;0.25166338541148403;0.116;526.6874332242451;190.1193773895372;403.0691511712104;-0.23390238864048982
320;2021-11-01 05:19:00;0.116;0.25011320985521995;481.79999999999995;182.80813323390396;370.39354395130175;-0.23122967216417234;0.251426494081525;0.116;526.9594877853086;190.5359921578184;403.4792311950668;-0.23349395531297412
321;2021-11-01 05:20:00;0.116;0.24528400623354163;488.4;191.94853989559917;379.533950612997;-0.22290345902334763;0.24477111833115742;0.116;526.4420908053303;198.26174348958716;409.0752484252623;-0.22201916953647838
322;2021-11-01 05:21:00;0.116;0.19631130069537556;514.8;255.93138652746558;443.5167972448632;-0.138467759819613;0.24446792701953737;0.116;524.3429058880772;200.36050024628824;407.78943243806975;-0.22149642589575416
323;2021-11-01 05:22:00;0.116;0.2544848504547551;534.6;219.36975988068477;406.95517059808265;-0.23876698354268122;0.24425402501685686;0.116;524.2612155019498;202.2713143886239;407.92036998048394;-0.2211276293394084
324;2021-11-01 05:23:00;0.116;0.22473492978257104;534.6;246.79097986577037;434.3763905831682;-0.18747401686650178;0.24226942713639074;0.116;524.9783910592097;206.9065736147288;410.32145340241397;-0.21770590885584606
325;2021-11-01 05:24:00;0.116;0.2659999999999999;534.6;182.80813323390396;396.3413793103449;-0.25862068965517226;0.24213197289567492;0.116;523.3797055511881;209.84466642281782;409.26656621185225;-0.2174689187856465
326;2021-11-01 05:25:00;0.116;0.20845366704914947;495.0;228.51016654237998;416.0955772597776;-0.15940287422267152;0.23524305520640448;0.116;521.4715721456525;216.1791991484015;413.9715495585092;-0.2055914744938008
327;2021-11-01 05:26:00;0.116;0.26599999999999996;541.1999999999999;164.52731991051357;401.2344827586207;-0.2586206896551724;0.22957342500562397;0.116;519.1649361262423;220.89488241643102;417.1079310895277;-0.19581625000969652
328;2021-11-01 05:27:00;0.116;0.16196569647649872;521.4;292.49301317424636;480.07842389164404;-0.07925120082154957;0.22991609127920204;0.116;521.2506183171919;222.1915021174509;418.40343333489136;-0.1964070539296588
329;2021-11-01 05:28:00;0.116;0.26599999999999996;528.0;164.52731991051357;391.448275862069;-0.2586206896551724;0.23113881543081333;0.116;521.6093769200977;219.40056243233118;417.6381704084616;-0.19851519901864362
330;2021-11-01 05:29:00;0.116;0.26599999999999974;501.59999999999997;173.66772657220878;371.8758620689657;-0.25862068965517193;0.23294588664097318;0.116;523.5422440351944;219.38092364507298;417.6028269968421;-0.2016308390361607
331;2021-11-01 05:30:00;0.116;0.23609071460708742;547.8;246.79097986577037;434.3763905831681;-0.20705295621911624;0.23307606132892605;0.116;521.4372693179644;217.72801090391224;415.88998348641405;-0.20185527815332083
332;2021-11-01 05:31:00;0.116;0.26512376972081353;547.8;219.36975988068477;406.95517059816956;-0.257109947794506;0.22871107889797784;0.116;517.6741534273125;218.35715155263173;416.4157580798285;-0.19432944637582392
333;2021-11-01 05:32:00;0.116;0.15511910284158215;514.8;292.49301317424636;480.0784238916439;-0.0674467290372106;0.22333933137783613;0.116;513.4457870385421;221.26558936832683;417.61569268514467;-0.18506781272040718
334;2021-11-01 05:33:00;0.116;0.17632375272319056;495.0;255.93138652746558;443.51679724486326;-0.1040064702123975;0.22299540586297287;0.116;512.3729976013617;220.78743103184732;417.0097187206668;-0.18447483769478076
335;2021-11-01 05:34:00;0.116;0.2580995974760655;514.8;201.08894655729438;388.6743572746922;-0.2449993059932163;0.2079253659067219;0.116;506.7733124485408;231.5748619283485;424.6766653201659;-0.15849201018400336
336;2021-11-01 05:35:00;0.116;0.2659999999999999;495.0;146.24650658712318;366.9827586206897;-0.25862068965517226;0.20641041158108187;0.116;504.384012036101;230.7550969167743;423.77335604249;-0.15588001996738246
337;2021-11-01 05:36:00;0.116;0.226413029569148;547.8;255.93138652746558;443.51679724486326;-0.19036729236060002;0.20174519680405575;0.116;504.8863030330084;237.86016301556413;428.4041442644236;-0.14783654621388928
338;2021-11-01 05:37:00;0.116;0.25714495343792204;501.59999999999997;191.94853989559917;379.53395061299705;-0.24335336799641727;0.1943166469105033;0.116;502.99179551622905;243.2042351921791;433.0713817764045;-0.13502870156983332
339;2021-11-01 05:38:00;0.116;0.1546705757533236;475.2;255.93138652746558;443.51679724486314;-0.06667340647124753;0.19391207430207477;0.116;500.72420488274884;241.75537163657538;431.59730592773803;-0.13433116258978398
340;2021-11-01 05:39:00;0.116;0.18098626800966483;468.59999999999997;228.51016654237998;416.09557725977766;-0.11204528967183591;0.18955675025203647;0.116;496.11903661959144;241.92433791159525;431.7314423263056;-0.1268219831931663
341;2021-11-01 05:40:00;0.116;0.2060996285867832;481.79999999999995;219.36975988068477;406.9551705980825;-0.15534418721859167;0.188316486920415;0.116;493.9773580344724;241.01187848114446;430.77499041314195;-0.1246835981386466
342;2021-11-01 05:41:00;0.116;0.0263630540709938;455.4;338.1950464827224;525.7804572001196;0.1545464584982863;0.18530831541237264;0.116;486.8817231090998;236.77927923037188;426.4898038187331;-0.11949709553857354
343;2021-11-01 05:42:00;0.116;0.14759169916136955;488.4;274.21219985085594;461.7976105682536;-0.05446844682994756;0.18365579070066831;0.116;486.61624147438397;238.04774482733157;427.6977555351046;-0.11664791500115228
344;2021-11-01 05:43:00;0.116;0.20109494802367495;541.1999999999999;274.21219985085594;461.7976105682536;-0.14671542762702572;0.17879878093115145;0.116;483.95934807783027;241.92807313397128;429.51348385136896;-0.10827376022612319
345;2021-11-01 05:44:00;0.116;0.1546705757533236;475.2;255.93138652746558;443.51679724486314;-0.06667340647124753;0.1726955741332442;0.116;478.4974760213461;242.351234502027;429.93664521942463;-0.0977509898849038
346;2021-11-01 05:45:00;0.116;0.23750349854916897;514.8;219.36975988068477;406.9551705980824;-0.20948879060201542;0.16878297495807087;0.116;476.33544970770447;243.85254375125433;431.43795446865204;-0.09100512923805328
347;2021-11-01 05:46:00;0.116;0.19929545676159977;475.2;219.36975988068477;406.9551705980824;-0.1436128564855168;0.1698381958232931;0.116;477.0303262852103;243.61982102689777;431.2052317442955;-0.09282447555740188
348;2021-11-01 05:47:00;0.116;0.14007925668412807;481.79999999999995;274.21219985085594;461.79761056825356;-0.041515959800220825;0.174914871617044;0.116;481.42994907413595;242.81327447906406;430.3986851964616;-0.10157736485697243
349;2021-11-01 05:48:00;0.116;0.13479766067984605;382.79999999999995;182.80813323390396;370.3935439513016;-0.032409759792838;0.17037263259530205;0.116;476.090617978165;241.34464455651036;428.93005527390807;-0.09374591826776217
350;2021-11-01 05:49:00;0.116;0.23750349854916897;514.8;219.36975988068477;406.9551705980824;-0.20948879060201542;0.17883647633123192;0.116;477.5332457288763;236.01180899164495;423.59721970904263;-0.10833875229522752
351;2021-11-01 05:50:00;0.116;0.18934088036208918;455.4;210.22935321898956;397.8147639363872;-0.12644979372774;0.17608182596421101;0.116;475.7211865044196;236.49386575144538;424.0792764688431;-0.10358935511070863
352;2021-11-01 05:51:00;0.116;0.12772905137271895;462.0;265.07179318916076;452.6572039065583;-0.020222502366756823;0.1648956152645008;0.116;470.72961568058145;241.1381458830975;428.72355660049516;-0.0843027849387945
353;2021-11-01 05:52:00;0.116;0.19229961812443908;468.59999999999997;219.36975988068477;406.9551705980825;-0.13155106573179154;0.1566755952380394;0.116;466.14099908653367;242.62068549181828;430.20609620921596;-0.0701303366173093
354;2021-11-01 05:53:00;0.116;0.16930110073296328;488.4;255.93138652746558;443.5167972448633;-0.09189844953959192;0.14228004758216256;0.116;458.23205332883936;248.10956993804612;433.6596481524589;-0.045310426865797546
355;2021-11-01 05:54:00;0.116;0.25986918154677013;541.1999999999999;219.36975988068477;406.9551705980827;-0.24805031301167269;0.13075516789576128;0.116;454.32206355621184;253.08429853395702;438.57472070428526;-0.02543994464786426
356;2021-11-01 05:55:00;0.116;0.12672947671888557;396.0;201.08894655729438;388.67435727469194;-0.018499097791181973;0.12902724272366478;0.116;452.8497479949441;253.06293968415545;438.5015199818461;-0.022460763316663405
357;2021-11-01 05:56:00;0.116;0.16208604731834647;481.79999999999995;255.93138652746558;443.5167972448632;-0.0794587022730111;0.13000660192323504;0.116;458.23612361451194;257.475210811217;442.8704222576194;-0.024149313660750023
358;2021-11-01 05:57:00;0.116;0.10477911256846252;462.0;283.3526065125512;470.93801722994885;0.0193463576405819;0.12071944075340887;0.116;455.55386191451936;262.92356748979694;448.28444280332224;-0.008136966816222196
359;2021-11-01 05:58:00;0.116;0.024454326753565743;462.0;347.33545314441756;534.9208638618148;0.15783736766626588;0.1135109869360751;0.116;457.4353649588364;270.6178243763793;455.953844802864;0.004291401834353241
360;2021-11-01 05:59:00;0.116;0.03071779898264545;402.59999999999997;274.21219985085594;461.79761056825333;0.14703827761612853;0.1059735309486839;0.116;450.76289264367125;270.449849995827;454.1722155186014;0.017287015605717413
361;2021-11-01 06:00:00;0.116;0.0160000000000001;389.4;301.63341983594154;456.5379310344827;0.17241379310344818;0.09572927504852484;0.116;452.1572086065757;280.3900772244762;464.06054949298164;0.03494952577840548
362;2021-11-01 06:01:00;0.116;0.02633793685148296;415.79999999999995;292.49301317424636;480.07842389164375;0.15458976404916736;0.09498693725797686;0.116;450.01893407523346;279.0871134609386;462.7219053030109;0.03622941852072961
363;2021-11-01 06:02:00;0.116;0.12772905137271895;462.0;265.07179318916076;452.6572039065583;-0.020222502366756823;0.08013997136208778;0.116;443.1500427617573;284.95399500610034;468.5697697340942;0.061827635582607295
364;2021-11-01 06:03:00;0.116;0.16582679600539263;475.2;246.79097986577037;434.37639058316796;-0.08590826897481485;0.0840763682027907;0.116;448.89769471774486;287.2835555803669;470.8972166059828;0.055040744477947094
365;2021-11-01 06:04:00;0.116;0.0988894744929784;475.2;301.63341983594154;489.21883055333905;0.02950090604658895;0.07606267058130864;0.116;446.98632661616926;291.7224561922132;475.35093160531784;0.06885746451498513
366;2021-11-01 06:05:00;0.116;0.08246349444658808;488.4;329.05463982102714;516.6400505384248;0.05782156129898608;0.07400817172682368;0.116;443.87660113390547;289.9600834131739;473.6201100891522;0.07239970391926953
367;2021-11-01 06:06:00;0.116;0.016000000000000143;356.4;255.93138652746558;417.8482758620688;0.17241379310344795;0.07363724970992794;0.116;441.96305105646906;292.8002161859461;471.6717069759734;0.07303922463805533
368;2021-11-01 06:07:00;0.116;0.03709412397736886;495.0;374.75667312950316;562.3420838469008;0.13604461383212274;0.07266369712758675;0.116;441.99225460196374;296.3788811593689;472.3929511678042;0.07471776357312634
369;2021-11-01 06:08:00;0.116;0.16605833374907553;455.4;228.51016654237998;416.09557725977754;-0.08630747198116473;0.0760085170733617;0.116;443.88301537841755;294.34572306407557;472.2022936567369;0.068950832632135
370;2021-11-01 06:09:00;0.116;0.02222760469762302;429.0;310.7738264976368;498.35923721503406;0.161676543624788;0.07496196047176312;0.116;443.61420794088576;297.94138931335107;472.6896699227725;0.07075524056592564
371;2021-11-01 06:10:00;0.116;0.19101050230455713;488.4;237.65057320407516;425.23598392147295;-0.1293284522492364;0.06758875854358316;0.116;439.21489131959225;302.7096645803483;473.4270786087772;0.0834676576834773
372;2021-11-01 06:11:00;0.116;0.028327920427169626;448.79999999999995;329.05463982102714;516.6400505384245;0.1511587578841902;0.05793794732199757;0.116;433.1557836520516;308.5760358503537;474.23979111147514;0.10010698737586626
373;2021-11-01 06:12:00;0.116;0.06735937829418218;409.2;255.93138652746558;443.5167972448632;0.08386314087209978;0.05334461627730952;0.116;430.7773297355934;309.93792086109494;475.2716726032724;0.1080265236598112
374;2021-11-01 06:13:00;0.116;0.01600000000000004;429.0;393.0374864528935;502.96551724137925;0.17241379310344818;0.04889016011289218;0.116;421.96299449129583;308.5149116690613;468.6826412958982;0.11570662049501347
375;2021-11-01 06:14:00;0.116;0.016000000000000073;402.59999999999997;329.05463982102714;472.0137931034482;0.17241379310344818;0.048438133758567654;0.116;423.96177359063705;314.3692513361698;471.393729875579;0.11648597627833164
376;2021-11-01 06:15:00;0.116;0.07445364993891135;422.4;265.07179318916076;452.6572039065583;0.07163163803635975;0.04658441346882268;0.116;418.6514989659893;311.8758125742482;466.7235277452448;0.11968204574340917
377;2021-11-01 06:16:00;0.116;0.016000000000000066;415.79999999999995;347.33545314441756;487.4896551724137;0.17241379310344818;0.036885695779736515;0.116;413.41243707588245;320.628015693531;468.2069691767856;0.13640397279355776
378;2021-11-01 06:17:00;0.116;0.016000000000000052;396.0;338.1950464827224;464.27586206896547;0.17241379310344818;0.036074672437496076;0.116;411.8302597126449;324.8969589714031;466.9823841950607;0.13780228890086885
379;2021-11-01 06:18:00;0.116;0.016000000000000045;382.79999999999995;338.1950464827224;448.7999999999999;0.17241379310344818;0.0250333762380841;0.116;404.23733845536856;333.6426839125212;475.2980237865522;0.1783145106632869
380;2021-11-01 06:19:00;0.116;0.030351439510395636;442.2;319.91423315933196;507.4996438767294;0.1476699318786283;0.024112652227838198;0.116;400.77617374059014;335.6344465390594;472.17603056782576;0.18053141761225938
381;2021-11-01 06:20:00;0.116;0.01600000000000005;349.79999999999995;301.63341983594154;410.1103448275861;0.17241379310344818;0.020834260901179878;0.116;398.14511014673644;341.49195589281743;471.60836001755337;0.18673081815780299
382;2021-11-01 06:21:00;0.116;0.016000000000000045;396.0;347.33545314441756;464.27586206896547;0.17241379310344818;0.021651537540664824;0.116;396.3413356268835;334.37691528719773;469.0990326666497;0.18577932040212838
383;2021-11-01 06:22:00;0.116;0.016000000000000108;415.79999999999995;329.05463982102714;487.4896551724137;0.17241379310344818;0.02156078694002986;0.116;397.85231016087016;334.5246217816645;471.07180459971545;0.18629807948648688
384;2021-11-01 06:23:00;0.116;0.01600000000000003;376.2;365.6162664678079;441.0620689655172;0.17241379310344818;0.01792862289130426;0.116;394.9585617439633;341.34523208123534;470.42259176278316;0.19282268388957038
385;2021-11-01 06:24:00;0.116;0.01600000000000004;409.2;374.75667312950316;479.751724137931;0.17241379310344818;0.017929109064870594;0.116;391.24840437028325;344.2605175338104;473.7862608085483;0.2144561057861411
386;2021-11-01 06:25:00;0.116;0.016000000000001697;369.59999999999997;374.75667312950316;560.7724137931002;0.5172413793103363;0.017921806536444193;0.116;391.1754281672341;344.41688151521976;473.9513082440421;0.2151513023910953
387;2021-11-01 06:26:00;0.116;0.016000000000000042;396.0;356.47585980611274;464.27586206896547;0.17241379310344818;0.01790680263862837;0.116;389.8619495723872;350.80848248658344;480.3944848404796;0.23714652278432743
388;2021-11-01 06:27:00;0.116;0.016000000000000035;369.59999999999997;347.33545314441756;433.3241379310344;0.17241379310344818;0.0170197858417263;0.116;384.48986587452464;352.7640773760924;475.1058196839853;0.23960415779720196
389;2021-11-01 06:28:00;0.116;0.03071779898264545;402.59999999999997;274.21219985085594;461.79761056825333;0.14703827761612853;0.017022054552341636;0.116;389.2624170100361;358.0202877866637;480.93040378406135;0.2402472878702567
390;2021-11-01 06:29:00;0.116;0.016000000000000222;429.0;329.05463982102714;502.9655172413792;0.17241379310344795;0.017019785841726292;0.116;391.6647693594277;362.74081811667355;483.8742018808489;0.24060875940228926
391;2021-11-01 06:30:00;0.116;0.016000000000000028;376.2;374.75667312950316;441.0620689655172;0.17241379310344818;0.01701300988107973;0.116;389.6878824414653;365.8065433791005;481.5801397289995;0.24068389067562118
392;2021-11-01 06:31:00;0.116;0.01600000000000003;356.4;393.0374864528935;540.7448275862068;0.5172413793103448;0.017001816516252394;0.116;390.1369904924371;370.6016246005048;490.24724298726846;0.26194709892598816
393;2021-11-01 06:32:00;0.116;0.016000000000000052;396.0;338.1950464827224;464.27586206896547;0.17241379310344818;0.016986353285161255;0.116;388.1450750658952;372.70236783791626;496.0487051408142;0.2835548655162977
394;2021-11-01 06:33:00;0.116;0.016000000000000018;363.0;438.73951976136954;550.7586206896551;0.5172413793103448;0.016966822181526724;0.116;382.39102321752864;378.85420734023444;487.7407024695059;0.2846593916284566
395;2021-11-01 06:34:00;0.116;0.01600000000000003;356.4;347.33545314441756;417.84827586206893;0.17241379310344818;0.01694347526416533;0.116;380.96738821581846;384.57076227520196;494.6095772918657;0.30749379560071366
396;2021-11-01 06:35:00;0.116;0.016000000000000045;429.0;383.89707979119834;502.96551724137925;0.17241379310344818;0.016916609245241;0.116;380.3296688145669;385.7672708865357;494.39306881220443;0.30901541373734553
397;2021-11-01 06:36:00;0.116;0.01600000000000003;435.59999999999997;420.4587064379791;510.703448275862;0.17241379310344818;0.016000000000000045;0.116;377.23422958879695;395.20942413738595;499.3650832837721;0.33298057292024485
398;2021-11-01 06:37:00;0.116;0.01600000000000003;382.79999999999995;374.75667312950316;448.7999999999999;0.17241379310344818;0.01600000000000003;0.116;373.3784141565638;396.5955114930445;495.1743528724267;0.3339416314158385
399;2021-11-01 06:38:00;0.116;0.016000000000000025;382.79999999999995;438.73951976136954;580.8;0.517241379310345;0.016000000000000035;0.116;372.8066574439049;401.2474991344857;502.53493211447574;0.35571354099795444
400;2021-11-01 06:39:00;0.116;0.01600000000000006;376.2;402.17789311458876;570.7862068965516;0.5172413793103445;0.016000000000000028;0.116;372.6047830124347;404.8368309386745;502.6377398582517;0.3566745994935481
401;2021-11-01 06:40:00;0.116;0.016000000000000007;277.2;466.16073974645514;420.57931034482755;0.5172413793103448;0.016000000000000028;0.116;369.9520323975922;408.9452363129724;507.50231658088717;0.3790593979087906
402;2021-11-01 06:41:00;0.116;0.01600000000000002;376.2;438.73951976136954;570.7862068965517;0.5172413793103448;0.016000000000000025;0.116;368.90243653701776;405.69972038503903;506.5153110161536;0.3805346953231391
403;2021-11-01 06:42:00;0.116;0.01600000000000003;363.0;356.47585980611274;425.5862068965517;0.17241379310344818;0.016000000000000028;0.116;369.02377625471195;410.82522656402733;514.920536771992;0.40332884598960067
404;2021-11-01 06:43:00;0.116;0.016000000000000018;356.4;420.4587064379791;540.7448275862068;0.5172413793103448;0.016000000000000025;0.116;362.2726255770002;410.2405319348416;514.3346031418383;0.42587520196237333
405;2021-11-01 06:44:00;0.116;0.016000000000000035;369.59999999999997;347.33545314441756;433.3241379310344;0.17241379310344818;0.016000000000000025;0.116;356.0053624208582;412.44933132704375;514.4593184871153;0.44808575956831564
406;2021-11-01 06:45:00;0.116;0.016000000000000018;369.59999999999997;447.8799264230647;560.7724137931034;0.5172413793103448;0.016000000000000018;0.116;355.91837494879616;424.3503009568556;522.663004007842;0.4698766706202855
407;2021-11-01 06:46:00;0.116;0.016000000000000014;356.4;447.8799264230647;540.7448275862068;0.5172413793103448;0.01600000000000002;0.116;355.1193677347898;423.48698301089496;521.640905588317;0.47039771910145717
408;2021-11-01 06:47:00;0.116;0.016000000000000025;356.4;402.17789311458876;540.7448275862068;0.5172413793103448;0.01600000000000002;0.116;354.8036235660119;424.28727758505636;521.4248827924549;0.4711175715950029
409;2021-11-01 06:48:00;0.116;0.01600000000000003;349.79999999999995;383.89707979119834;530.7310344827586;0.5172413793103448;0.016000000000000025;0.116;359.7017863376938;419.45789181856463;529.1890429713567;0.4720268658330201
410;2021-11-01 06:49:00;0.116;0.016000000000000018;363.0;429.59911309967435;550.7586206896551;0.5172413793103448;0.016000000000000025;0.116;359.69632967190995;418.00893515787186;529.5783838032409;0.4731139174905232
411;2021-11-01 06:50:00;0.116;0.016000000000000018;323.4;374.75667312950316;490.67586206896544;0.5172413793103448;0.016000000000000025;0.116;361.78850451787264;423.81580960617146;540.7504978993346;0.4951364233742261
412;2021-11-01 06:51:00;0.116;0.01600000000000001;336.59999999999997;457.02033308475995;510.703448275862;0.5172413793103448;0.016000000000000025;0.116;362.2982837217152;430.2314572540479;541.7566013718033;0.4957658751331194
413;2021-11-01 06:52:00;0.116;0.016000000000000007;382.79999999999995;566.7052130251024;580.8;0.517241379310345;0.01600000000000002;0.116;357.483180804036;440.0784478943287;542.388274323365;0.5172413793103448
414;2021-11-01 06:53:00;0.116;0.016000000000000025;369.59999999999997;420.4587064379791;560.7724137931034;0.5172413793103448;0.01600000000000002;0.116;353.7872365648842;440.3961192441758;536.7806347881001;0.5172413793103448
415;2021-11-01 06:54:00;0.116;0.01600000000000003;369.59999999999997;411.31829977628394;560.7724137931034;0.5172413793103448;0.016000000000000025;0.116;353.70291590635884;443.02285084749644;536.6526999958545;0.5172413793103448
416;2021-11-01 06:55:00;0.116;0.01600000000000004;356.4;383.89707979119834;540.7448275862068;0.5172413793103448;0.016000000000000018;0.116;350.3378651904081;447.9276584606232;531.5471058061364;0.5172413793103448
417;2021-11-01 06:56:00;0.116;0.016000000000000042;376.2;411.31829977628394;570.7862068965517;0.5172413793103448;0.016000000000000018;0.116;347.28256904866083;455.0343113516686;526.9114840738301;0.5172413793103448
418;2021-11-01 06:57:00;0.116;0.01600000000000003;396.0;447.8799264230647;600.8275862068965;0.5172413793103448;0.016000000000000018;0.116;345.3983274374441;459.3229176042989;524.0526347326737;0.5172413793103448
419;2021-11-01 06:58:00;0.116;0.016000000000000007;363.0;521.0031797166263;550.7586206896551;0.5172413793103448;0.016000000000000018;0.116;346.32463723402066;461.8023013896636;525.4580702861002;0.5172413793103448
420;2021-11-01 06:59:00;0.116;0.016000000000000007;290.4;502.7223663932359;440.6068965517241;0.5172413793103448;0.016000000000000018;0.116;347.2243162260929;461.32339263361627;526.8231004809685;0.5172413793103448
421;2021-11-01 07:00:00;0.116;0.016000000000000007;310.2;447.8799264230647;470.64827586206894;0.5172413793103448;0.016000000000000014;0.116;342.8751187313567;458.75472699314827;520.2243180751619;0.5172413793103448
422;2021-11-01 07:01:00;0.116;0.01600000000000001;356.4;484.44155306984555;540.7448275862068;0.5172413793103448;0.016000000000000014;0.116;337.2970244630348;463.06140186711957;511.76100263357006;0.5172413793103448
423;2021-11-01 07:02:00;0.116;0.016000000000000007;303.59999999999997;475.3011464081503;460.6344827586206;0.5172413793103448;0.016000000000000014;0.116;333.3215082471426;465.59339067118054;505.72918492669913;0.5172413793103448
424;2021-11-01 07:03:00;0.116;0.016000000000000007;303.59999999999997;493.58195973154073;460.6344827586206;0.5172413793103448;0.01600000000000001;0.116;331.813939678209;477.5940840546731;503.44183951176524;0.5172413793103448
425;2021-11-01 07:04:00;0.116;0.016000000000000007;336.59999999999997;493.58195973154073;510.703448275862;0.5172413793103448;0.016000000000000007;0.116;325.88867153242455;481.12251233272025;494.4517774974717;0.5172413793103448
